agency_cd,site_no,datetime,gage_height,qual_code
USGS,10337000,7/18/91,2.62,A
USGS,10337000,7/19/91,2.63,A
USGS,10337000,7/20/91,2.64,A
USGS,10337000,7/21/91,2.63,A
USGS,10337000,7/22/91,2.63,A
USGS,10337000,7/23/91,2.62,A
USGS,10337000,7/24/91,2.6,A
USGS,10337000,7/25/91,2.61,A
USGS,10337000,7/26/91,2.6,A
USGS,10337000,7/27/91,2.6,A
USGS,10337000,7/28/91,2.59,A
USGS,10337000,7/29/91,2.59,A
USGS,10337000,7/30/91,2.59,A
USGS,10337000,7/31/91,2.57,A
USGS,10337000,8/1/91,2.57,A
USGS,10337000,8/2/91,2.56,A
USGS,10337000,8/3/91,2.55,A
USGS,10337000,8/4/91,2.55,A
USGS,10337000,8/5/91,2.53,A
USGS,10337000,8/6/91,2.5,A
USGS,10337000,8/7/91,2.5,A
USGS,10337000,8/8/91,2.49,A
USGS,10337000,8/9/91,2.48,A
USGS,10337000,8/10/91,2.47,A
USGS,10337000,8/11/91,2.46,A
USGS,10337000,8/12/91,2.45,A
USGS,10337000,8/13/91,2.46,A
USGS,10337000,8/14/91,2.53,A
USGS,10337000,8/15/91,2.54,A
USGS,10337000,8/16/91,2.54,A
USGS,10337000,8/17/91,2.52,A
USGS,10337000,8/18/91,2.52,A
USGS,10337000,8/19/91,2.51,A
USGS,10337000,8/20/91,2.5,A
USGS,10337000,8/21/91,2.5,A
USGS,10337000,8/22/91,2.49,A
USGS,10337000,8/23/91,2.47,A
USGS,10337000,8/24/91,2.44,A
USGS,10337000,8/25/91,2.44,A
USGS,10337000,8/26/91,2.39,A
USGS,10337000,8/27/91,2.37,A
USGS,10337000,8/28/91,2.34,A
USGS,10337000,8/29/91,2.35,A
USGS,10337000,8/30/91,2.33,A
USGS,10337000,8/31/91,2.32,A
USGS,10337000,9/1/91,2.31,A
USGS,10337000,9/2/91,2.31,A
USGS,10337000,9/3/91,2.31,A
USGS,10337000,9/4/91,2.29,A
USGS,10337000,9/5/91,2.28,A
USGS,10337000,9/6/91,2.28,A
USGS,10337000,9/7/91,2.25,A
USGS,10337000,9/8/91,2.24,A
USGS,10337000,9/9/91,2.2,A
USGS,10337000,9/10/91,2.24,A
USGS,10337000,9/11/91,2.21,A
USGS,10337000,9/12/91,2.23,A
USGS,10337000,9/13/91,2.18,A
USGS,10337000,9/14/91,2.2,A
USGS,10337000,9/15/91,2.2,A
USGS,10337000,9/16/91,2.18,A
USGS,10337000,9/17/91,2.18,A
USGS,10337000,9/18/91,2.16,A
USGS,10337000,9/19/91,2.16,A
USGS,10337000,9/20/91,2.15,A
USGS,10337000,9/21/91,2.14,A
USGS,10337000,9/22/91,2.13,A
USGS,10337000,9/23/91,2.12,A
USGS,10337000,9/24/91,2.11,A
USGS,10337000,9/25/91,2.08,A
USGS,10337000,9/26/91,2.07,A
USGS,10337000,9/27/91,2.07,A
USGS,10337000,9/28/91,2.07,A
USGS,10337000,9/29/91,2.06,A
USGS,10337000,9/30/91,2.05,A
USGS,10337000,10/1/91,2.04,A
USGS,10337000,10/2/91,2.04,A
USGS,10337000,10/3/91,2.03,A
USGS,10337000,10/4/91,2.02,A
USGS,10337000,10/5/91,2.01,A
USGS,10337000,10/6/91,1.99,A
USGS,10337000,10/7/91,1.99,A
USGS,10337000,10/8/91,1.97,A
USGS,10337000,10/9/91,1.95,A
USGS,10337000,10/10/91,1.94,A
USGS,10337000,10/11/91,1.92,A
USGS,10337000,10/12/91,1.93,A
USGS,10337000,10/13/91,1.92,A
USGS,10337000,10/14/91,1.9,A
USGS,10337000,10/15/91,1.9,A
USGS,10337000,10/16/91,1.89,A
USGS,10337000,10/17/91,1.87,A
USGS,10337000,10/18/91,1.86,A
USGS,10337000,10/19/91,1.85,A
USGS,10337000,10/20/91,1.82,A
USGS,10337000,10/21/91,1.81,A
USGS,10337000,10/22/91,1.78,A
USGS,10337000,10/23/91,1.71,A
USGS,10337000,10/24/91,1.68,A
USGS,10337000,10/25/91,1.73,A
USGS,10337000,10/26/91,1.89,A
USGS,10337000,10/27/91,1.84,A
USGS,10337000,10/28/91,1.83,A
USGS,10337000,10/29/91,1.84,A
USGS,10337000,10/30/91,1.76,A
USGS,10337000,10/31/91,1.75,A
USGS,10337000,11/1/91,1.75,A
USGS,10337000,11/2/91,1.75,A
USGS,10337000,11/3/91,1.74,A
USGS,10337000,11/4/91,1.74,A
USGS,10337000,11/5/91,1.74,A
USGS,10337000,11/6/91,1.74,A
USGS,10337000,11/7/91,1.73,A
USGS,10337000,11/8/91,1.73,A
USGS,10337000,11/9/91,1.75,A
USGS,10337000,11/10/91,1.73,A
USGS,10337000,11/11/91,1.73,A
USGS,10337000,11/12/91,1.72,A
USGS,10337000,11/13/91,1.71,A
USGS,10337000,11/14/91,1.7,A
USGS,10337000,11/15/91,1.66,A
USGS,10337000,11/16/91,1.68,A
USGS,10337000,11/17/91,1.76,A
USGS,10337000,11/18/91,1.72,A
USGS,10337000,11/19/91,1.75,A
USGS,10337000,11/20/91,1.71,A
USGS,10337000,11/21/91,1.71,A
USGS,10337000,11/22/91,1.71,A
USGS,10337000,11/23/91,1.71,A
USGS,10337000,11/24/91,1.7,A
USGS,10337000,11/25/91,1.7,A
USGS,10337000,11/26/91,1.7,A
USGS,10337000,11/27/91,1.7,A
USGS,10337000,11/28/91,1.64,A
USGS,10337000,11/29/91,1.66,A
USGS,10337000,11/30/91,1.65,A
USGS,10337000,12/1/91,1.61,A
USGS,10337000,12/2/91,1.59,A
USGS,10337000,12/3/91,1.6,A
USGS,10337000,12/4/91,1.58,A
USGS,10337000,12/5/91,1.58,A
USGS,10337000,12/6/91,1.56,A
USGS,10337000,12/7/91,1.6,A
USGS,10337000,12/8/91,1.57,A
USGS,10337000,12/9/91,1.56,A
USGS,10337000,12/10/91,1.57,A
USGS,10337000,12/11/91,1.54,A
USGS,10337000,12/12/91,1.54,A
USGS,10337000,12/13/91,1.54,A
USGS,10337000,12/14/91,1.53,A
USGS,10337000,12/15/91,1.54,A
USGS,10337000,12/16/91,1.54,A
USGS,10337000,12/17/91,1.55,A
USGS,10337000,12/18/91,1.55,A
USGS,10337000,12/19/91,1.55,A
USGS,10337000,12/20/91,1.53,A
USGS,10337000,12/21/91,1.52,A
USGS,10337000,12/22/91,1.51,A
USGS,10337000,12/23/91,1.51,A
USGS,10337000,12/24/91,1.51,A
USGS,10337000,12/25/91,1.5,A
USGS,10337000,12/26/91,1.5,A
USGS,10337000,12/27/91,1.49,A
USGS,10337000,12/28/91,1.49,A
USGS,10337000,12/29/91,1.52,A
USGS,10337000,12/30/91,1.51,A
USGS,10337000,12/31/91,1.49,A
USGS,10337000,1/1/92,1.5,A
USGS,10337000,1/2/92,1.5,A
USGS,10337000,1/3/92,1.5,A
USGS,10337000,1/4/92,1.54,A
USGS,10337000,1/5/92,1.51,A
USGS,10337000,1/6/92,1.48,A
USGS,10337000,1/7/92,1.49,A
USGS,10337000,1/8/92,1.48,A
USGS,10337000,1/9/92,1.48,A
USGS,10337000,1/10/92,1.48,A
USGS,10337000,1/11/92,1.5,A
USGS,10337000,1/12/92,1.43,A
USGS,10337000,1/13/92,1.48,A
USGS,10337000,1/14/92,1.44,A
USGS,10337000,1/15/92,1.43,A
USGS,10337000,1/16/92,1.45,A
USGS,10337000,1/17/92,1.46,A
USGS,10337000,1/18/92,1.42,A
USGS,10337000,1/19/92,1.42,A
USGS,10337000,1/20/92,1.41,A
USGS,10337000,1/21/92,1.42,A
USGS,10337000,1/22/92,1.41,A
USGS,10337000,1/23/92,1.39,A
USGS,10337000,1/24/92,1.37,A
USGS,10337000,1/25/92,1.39,A
USGS,10337000,1/26/92,1.4,A
USGS,10337000,1/27/92,1.43,A
USGS,10337000,1/28/92,1.39,A
USGS,10337000,1/29/92,1.37,A
USGS,10337000,1/30/92,1.38,A
USGS,10337000,1/31/92,1.39,A
USGS,10337000,2/1/92,1.35,A
USGS,10337000,2/2/92,1.36,A
USGS,10337000,2/3/92,1.35,A
USGS,10337000,2/4/92,1.34,A
USGS,10337000,2/5/92,1.34,A
USGS,10337000,2/6/92,1.34,A
USGS,10337000,2/7/92,1.35,A
USGS,10337000,2/8/92,1.35,A
USGS,10337000,2/9/92,1.37,A
USGS,10337000,2/10/92,1.36,A
USGS,10337000,2/11/92,1.41,A
USGS,10337000,2/12/92,1.37,A
USGS,10337000,2/13/92,1.39,A
USGS,10337000,2/14/92,1.44,A
USGS,10337000,2/15/92,1.46,A
USGS,10337000,2/16/92,1.48,A
USGS,10337000,2/17/92,1.49,A
USGS,10337000,2/18/92,1.49,A
USGS,10337000,2/19/92,1.52,A
USGS,10337000,2/20/92,1.52,A
USGS,10337000,2/21/92,1.53,A
USGS,10337000,2/22/92,1.54,A
USGS,10337000,2/23/92,1.57,A
USGS,10337000,2/24/92,1.58,A
USGS,10337000,2/25/92,1.56,A
USGS,10337000,2/26/92,1.57,A
USGS,10337000,2/27/92,1.57,A
USGS,10337000,2/28/92,1.58,A
USGS,10337000,2/29/92,1.58,A
USGS,10337000,3/1/92,1.58,A
USGS,10337000,3/2/92,1.58,A
USGS,10337000,3/3/92,1.56,A
USGS,10337000,3/4/92,1.57,A
USGS,10337000,3/5/92,1.62,A
USGS,10337000,3/6/92,1.63,A
USGS,10337000,3/7/92,1.64,A
USGS,10337000,3/8/92,1.64,A
USGS,10337000,3/9/92,1.64,A
USGS,10337000,3/10/92,1.64,A
USGS,10337000,3/11/92,1.64,A
USGS,10337000,3/12/92,1.64,A
USGS,10337000,3/13/92,1.63,A
USGS,10337000,3/14/92,1.62,A
USGS,10337000,3/15/92,1.62,A
USGS,10337000,3/16/92,1.63,A
USGS,10337000,3/17/92,1.64,A
USGS,10337000,3/18/92,1.63,A
USGS,10337000,3/19/92,1.63,A
USGS,10337000,3/20/92,1.62,A
USGS,10337000,3/21/92,1.62,A
USGS,10337000,3/22/92,1.65,A
USGS,10337000,3/23/92,1.65,A
USGS,10337000,3/24/92,1.64,A
USGS,10337000,3/25/92,1.65,A
USGS,10337000,3/26/92,1.66,A
USGS,10337000,3/27/92,1.66,A
USGS,10337000,3/28/92,1.66,A
USGS,10337000,3/29/92,1.66,A
USGS,10337000,3/30/92,1.69,A
USGS,10337000,3/31/92,1.7,A
USGS,10337000,4/1/92,1.7,A
USGS,10337000,4/2/92,1.7,A
USGS,10337000,4/3/92,1.7,A
USGS,10337000,4/4/92,1.69,A
USGS,10337000,4/5/92,1.69,A
USGS,10337000,4/6/92,1.7,A
USGS,10337000,4/7/92,1.7,A
USGS,10337000,4/8/92,1.7,A
USGS,10337000,4/9/92,1.69,A
USGS,10337000,4/10/92,1.69,A
USGS,10337000,4/11/92,1.68,A
USGS,10337000,4/12/92,1.71,A
USGS,10337000,4/13/92,1.71,A
USGS,10337000,4/14/92,1.72,A
USGS,10337000,4/15/92,1.72,A
USGS,10337000,4/16/92,1.82,A
USGS,10337000,4/17/92,1.74,A
USGS,10337000,4/18/92,1.76,A
USGS,10337000,4/19/92,1.76,A
USGS,10337000,4/20/92,1.76,A
USGS,10337000,4/21/92,1.75,A
USGS,10337000,4/22/92,1.76,A
USGS,10337000,4/23/92,1.77,A
USGS,10337000,4/24/92,1.77,A
USGS,10337000,4/25/92,1.79,A
USGS,10337000,4/26/92,1.79,A
USGS,10337000,4/27/92,1.8,A
USGS,10337000,4/28/92,1.8,A
USGS,10337000,4/29/92,1.77,A
USGS,10337000,4/30/92,1.8,A
USGS,10337000,5/1/92,1.81,A
USGS,10337000,5/2/92,1.81,A
USGS,10337000,5/3/92,1.81,A
USGS,10337000,5/4/92,1.81,A
USGS,10337000,5/5/92,1.82,A
USGS,10337000,5/6/92,1.84,A
USGS,10337000,5/7/92,1.85,A
USGS,10337000,5/8/92,1.86,A
USGS,10337000,5/9/92,1.86,A
USGS,10337000,5/10/92,1.85,A
USGS,10337000,5/11/92,1.85,A
USGS,10337000,5/12/92,1.86,A
USGS,10337000,5/13/92,1.86,A
USGS,10337000,5/14/92,1.86,A
USGS,10337000,5/15/92,1.86,A
USGS,10337000,5/16/92,1.87,A
USGS,10337000,5/17/92,1.87,A
USGS,10337000,5/18/92,1.86,A
USGS,10337000,5/19/92,1.84,A
USGS,10337000,5/20/92,1.86,A
USGS,10337000,5/21/92,1.85,A
USGS,10337000,5/22/92,1.85,A
USGS,10337000,5/23/92,1.86,A
USGS,10337000,5/24/92,1.86,A
USGS,10337000,5/25/92,1.85,A
USGS,10337000,5/26/92,1.86,A
USGS,10337000,5/27/92,1.84,A
USGS,10337000,5/28/92,1.86,A
USGS,10337000,5/29/92,1.85,A
USGS,10337000,5/30/92,1.86,A
USGS,10337000,5/31/92,1.85,A
USGS,10337000,6/1/92,1.86,A
USGS,10337000,6/2/92,1.85,A
USGS,10337000,6/3/92,1.84,A
USGS,10337000,6/4/92,1.84,A
USGS,10337000,6/5/92,1.83,A
USGS,10337000,6/6/92,1.82,A
USGS,10337000,6/7/92,1.81,A
USGS,10337000,6/8/92,1.81,A
USGS,10337000,6/9/92,1.79,A
USGS,10337000,6/10/92,1.78,A
USGS,10337000,6/11/92,1.75,A
USGS,10337000,6/12/92,1.74,A
USGS,10337000,6/13/92,1.7,A
USGS,10337000,6/14/92,1.73,A
USGS,10337000,6/15/92,1.81,A
USGS,10337000,6/16/92,1.79,A
USGS,10337000,6/17/92,1.8,A
USGS,10337000,6/18/92,1.79,A
USGS,10337000,6/19/92,1.8,A
USGS,10337000,6/20/92,1.8,A
USGS,10337000,6/21/92,1.8,A
USGS,10337000,6/22/92,1.78,A
USGS,10337000,6/23/92,1.77,A
USGS,10337000,6/24/92,1.78,A
USGS,10337000,6/25/92,1.77,A
USGS,10337000,6/26/92,1.78,A
USGS,10337000,6/27/92,1.76,A
USGS,10337000,6/28/92,1.77,A
USGS,10337000,6/29/92,1.76,A
USGS,10337000,6/30/92,1.72,A
USGS,10337000,7/1/92,1.72,A
USGS,10337000,7/2/92,1.71,A
USGS,10337000,7/3/92,1.7,A
USGS,10337000,7/4/92,1.68,A
USGS,10337000,7/5/92,1.64,A
USGS,10337000,7/6/92,1.65,A
USGS,10337000,7/7/92,1.66,A
USGS,10337000,7/8/92,1.64,A
USGS,10337000,7/9/92,1.64,A
USGS,10337000,7/10/92,1.63,A
USGS,10337000,7/11/92,1.65,A
USGS,10337000,7/12/92,1.65,A
USGS,10337000,7/13/92,1.66,A
USGS,10337000,7/14/92,1.66,A
USGS,10337000,7/15/92,1.67,A
USGS,10337000,7/16/92,1.66,A
USGS,10337000,7/17/92,1.65,A
USGS,10337000,7/18/92,1.64,A
USGS,10337000,7/19/92,1.63,A
USGS,10337000,7/20/92,1.6,A
USGS,10337000,7/21/92,1.59,A
USGS,10337000,7/22/92,1.58,A
USGS,10337000,7/23/92,1.56,A
USGS,10337000,7/24/92,1.59,A
USGS,10337000,7/25/92,1.56,A
USGS,10337000,7/26/92,1.57,A
USGS,10337000,7/27/92,1.55,A
USGS,10337000,7/28/92,1.55,A
USGS,10337000,7/29/92,1.54,A
USGS,10337000,7/30/92,1.53,A
USGS,10337000,7/31/92,1.53,A
USGS,10337000,8/1/92,1.52,A
USGS,10337000,8/2/92,1.5,A
USGS,10337000,8/3/92,1.49,A
USGS,10337000,8/4/92,1.48,A
USGS,10337000,8/5/92,1.46,A
USGS,10337000,8/6/92,1.44,A
USGS,10337000,8/7/92,1.45,A
USGS,10337000,8/8/92,1.44,A
USGS,10337000,8/9/92,1.43,A
USGS,10337000,8/10/92,1.45,A
USGS,10337000,8/11/92,1.43,A
USGS,10337000,8/12/92,1.44,A
USGS,10337000,8/13/92,1.42,A
USGS,10337000,8/14/92,1.45,A
USGS,10337000,8/15/92,1.43,A
USGS,10337000,8/16/92,1.4,A
USGS,10337000,8/17/92,1.39,A
USGS,10337000,8/18/92,1.37,A
USGS,10337000,8/19/92,1.37,A
USGS,10337000,8/20/92,1.34,A
USGS,10337000,8/21/92,1.34,A
USGS,10337000,8/22/92,1.29,A
USGS,10337000,8/23/92,1.27,A
USGS,10337000,8/24/92,1.23,A
USGS,10337000,8/25/92,1.23,A
USGS,10337000,8/26/92,1.21,A
USGS,10337000,8/27/92,1.19,A
USGS,10337000,8/28/92,1.18,A
USGS,10337000,8/29/92,1.17,A
USGS,10337000,8/30/92,1.17,A
USGS,10337000,8/31/92,1.16,A
USGS,10337000,9/1/92,1.16,A
USGS,10337000,9/2/92,1.12,A
USGS,10337000,9/3/92,1.09,A
USGS,10337000,9/4/92,1.12,A
USGS,10337000,9/5/92,1.08,A
USGS,10337000,9/6/92,1.06,A
USGS,10337000,9/7/92,1.04,A
USGS,10337000,9/8/92,1.04,A
USGS,10337000,9/9/92,1.04,A
USGS,10337000,9/10/92,1.05,A
USGS,10337000,9/11/92,1.04,A
USGS,10337000,9/12/92,1.03,A:e
USGS,10337000,9/13/92,1.02,A:e
USGS,10337000,9/14/92,1.01,A:e
USGS,10337000,9/15/92,1,A:e
USGS,10337000,9/16/92,0.99,A:e
USGS,10337000,9/17/92,0.98,A:e
USGS,10337000,9/18/92,0.97,A:e
USGS,10337000,9/19/92,0.96,A:e
USGS,10337000,9/20/92,0.95,A:e
USGS,10337000,9/21/92,0.94,A:e
USGS,10337000,9/22/92,0.93,A:e
USGS,10337000,9/23/92,0.92,A:e
USGS,10337000,9/24/92,0.91,A:e
USGS,10337000,9/25/92,0.89,A:e
USGS,10337000,9/26/92,0.87,A:e
USGS,10337000,9/27/92,0.85,A:e
USGS,10337000,9/28/92,0.83,A:e
USGS,10337000,9/29/92,0.81,A:e
USGS,10337000,9/30/92,0.8,A:e
USGS,10337000,10/1/92,0.79,A:e
USGS,10337000,10/2/92,0.78,A:e
USGS,10337000,10/3/92,0.77,A:e
USGS,10337000,10/4/92,0.75,A:e
USGS,10337000,10/5/92,0.74,A:e
USGS,10337000,10/6/92,0.72,A:e
USGS,10337000,10/7/92,0.7,A:e
USGS,10337000,10/8/92,0.68,A:e
USGS,10337000,10/9/92,0.68,A:e
USGS,10337000,10/10/92,0.67,A:e
USGS,10337000,10/11/92,0.67,A:e
USGS,10337000,10/12/92,0.66,A:e
USGS,10337000,10/13/92,0.65,A:e
USGS,10337000,10/14/92,0.63,A:e
USGS,10337000,10/15/92,0.62,A:e
USGS,10337000,10/16/92,0.61,A:e
USGS,10337000,10/17/92,0.59,A:e
USGS,10337000,10/18/92,0.58,A:e
USGS,10337000,10/19/92,0.57,A:e
USGS,10337000,10/20/92,0.56,A:e
USGS,10337000,10/21/92,0.55,A:e
USGS,10337000,10/22/92,0.56,A:e
USGS,10337000,10/23/92,0.56,A:e
USGS,10337000,10/24/92,0.56,A:e
USGS,10337000,10/25/92,0.56,A:e
USGS,10337000,10/26/92,0.56,A:e
USGS,10337000,10/27/92,0.56,A:e
USGS,10337000,10/28/92,0.56,A:e
USGS,10337000,10/29/92,0.56,A:e
USGS,10337000,10/30/92,0.56,A:e
USGS,10337000,10/31/92,0.56,A:e
USGS,10337000,11/1/92,0.56,A:e
USGS,10337000,11/2/92,0.56,A:e
USGS,10337000,11/3/92,0.55,A:e
USGS,10337000,11/4/92,0.53,A:e
USGS,10337000,11/5/92,0.51,A:e
USGS,10337000,11/6/92,0.5,A:e
USGS,10337000,11/7/92,0.49,A:e
USGS,10337000,11/8/92,0.48,A:e
USGS,10337000,11/9/92,0.47,A:e
USGS,10337000,11/10/92,0.46,A:e
USGS,10337000,11/11/92,0.46,A:e
USGS,10337000,11/12/92,0.45,A:e
USGS,10337000,11/13/92,0.44,A:e
USGS,10337000,11/14/92,0.43,A:e
USGS,10337000,11/15/92,0.42,A:e
USGS,10337000,11/16/92,0.4,A:e
USGS,10337000,11/17/92,0.39,A:e
USGS,10337000,11/18/92,0.38,A:e
USGS,10337000,11/19/92,0.36,A:e
USGS,10337000,11/20/92,0.35,A:e
USGS,10337000,11/21/92,0.34,A:e
USGS,10337000,11/22/92,0.33,A:e
USGS,10337000,11/23/92,0.33,A:e
USGS,10337000,11/24/92,0.32,A:e
USGS,10337000,11/25/92,0.31,A:e
USGS,10337000,11/26/92,0.3,A:e
USGS,10337000,11/27/92,0.29,A:e
USGS,10337000,11/28/92,0.28,A:e
USGS,10337000,11/29/92,0.27,A:e
USGS,10337000,11/30/92,0.26,A:e
USGS,10337000,12/1/92,0.27,A:e
USGS,10337000,12/2/92,0.29,A:e
USGS,10337000,12/3/92,0.29,A:e
USGS,10337000,12/4/92,0.29,A:e
USGS,10337000,12/5/92,0.29,A:e
USGS,10337000,12/6/92,0.31,A:e
USGS,10337000,12/7/92,0.35,A:e
USGS,10337000,12/8/92,0.39,A:e
USGS,10337000,12/9/92,0.44,A:e
USGS,10337000,12/10/92,0.47,A:e
USGS,10337000,12/11/92,0.48,A:e
USGS,10337000,12/12/92,0.49,A:e
USGS,10337000,12/13/92,0.5,A:e
USGS,10337000,12/14/92,0.5,A:e
USGS,10337000,12/15/92,0.5,A:e
USGS,10337000,12/16/92,0.5,A:e
USGS,10337000,12/17/92,0.52,A:e
USGS,10337000,12/18/92,0.55,A:e
USGS,10337000,12/19/92,0.58,A:e
USGS,10337000,12/20/92,0.6,A:e
USGS,10337000,12/21/92,0.6,A:e
USGS,10337000,12/22/92,0.6,A:e
USGS,10337000,12/23/92,0.6,A:e
USGS,10337000,12/24/92,0.6,A:e
USGS,10337000,12/25/92,0.6,A:e
USGS,10337000,12/26/92,0.6,A:e
USGS,10337000,12/27/92,0.6,A:e
USGS,10337000,12/28/92,0.63,A:e
USGS,10337000,12/29/92,0.68,A:e
USGS,10337000,12/30/92,0.7,A:e
USGS,10337000,12/31/92,0.7,A:e
USGS,10337000,1/1/93,0.69,A:e
USGS,10337000,1/2/93,0.69,A:e
USGS,10337000,1/3/93,0.68,A:e
USGS,10337000,1/4/93,0.68,A:e
USGS,10337000,1/5/93,0.67,A:e
USGS,10337000,1/6/93,0.73,A
USGS,10337000,1/7/93,0.81,A
USGS,10337000,1/8/93,0.81,A
USGS,10337000,1/9/93,0.83,A
USGS,10337000,1/10/93,0.82,A
USGS,10337000,1/11/93,0.82,A
USGS,10337000,1/12/93,0.8,A
USGS,10337000,1/13/93,0.9,A
USGS,10337000,1/14/93,0.93,A
USGS,10337000,1/15/93,0.95,A
USGS,10337000,1/16/93,0.96,A
USGS,10337000,1/17/93,0.97,A
USGS,10337000,1/18/93,0.98,A
USGS,10337000,1/19/93,1.01,A
USGS,10337000,1/20/93,1.11,A
USGS,10337000,1/21/93,1.21,A
USGS,10337000,1/22/93,1.24,A
USGS,10337000,1/23/93,1.24,A
USGS,10337000,1/24/93,1.24,A
USGS,10337000,1/25/93,1.26,A
USGS,10337000,1/26/93,1.27,A
USGS,10337000,1/27/93,1.26,A
USGS,10337000,1/28/93,1.26,A
USGS,10337000,1/29/93,1.25,A
USGS,10337000,1/30/93,1.25,A
USGS,10337000,1/31/93,1.24,A
USGS,10337000,2/1/93,1.29,A
USGS,10337000,2/2/93,1.29,A
USGS,10337000,2/3/93,1.3,A
USGS,10337000,2/4/93,1.3,A:e
USGS,10337000,2/5/93,1.3,A
USGS,10337000,2/6/93,1.3,A
USGS,10337000,2/7/93,1.3,A:e
USGS,10337000,2/8/93,1.3,A:e
USGS,10337000,2/9/93,1.3,A:e
USGS,10337000,2/10/93,1.3,A:e
USGS,10337000,2/11/93,1.3,A:e
USGS,10337000,2/12/93,1.32,A
USGS,10337000,2/13/93,1.32,A
USGS,10337000,2/14/93,1.33,A:e
USGS,10337000,2/15/93,1.33,A:e
USGS,10337000,2/16/93,1.34,A:e
USGS,10337000,2/17/93,1.35,A
USGS,10337000,2/18/93,1.37,A
USGS,10337000,2/19/93,1.4,A:e
USGS,10337000,2/20/93,1.43,A
USGS,10337000,2/21/93,1.47,A
USGS,10337000,2/22/93,1.52,A
USGS,10337000,2/23/93,1.56,A:e
USGS,10337000,2/24/93,1.56,A:e
USGS,10337000,2/25/93,1.56,A:e
USGS,10337000,2/26/93,1.56,A:e
USGS,10337000,2/27/93,1.56,A:e
USGS,10337000,2/28/93,1.57,A:e
USGS,10337000,3/1/93,1.58,A:e
USGS,10337000,3/2/93,1.57,A
USGS,10337000,3/3/93,1.56,A
USGS,10337000,3/4/93,1.55,A
USGS,10337000,3/5/93,1.54,A
USGS,10337000,3/6/93,1.53,A
USGS,10337000,3/7/93,1.54,A
USGS,10337000,3/8/93,1.55,A
USGS,10337000,3/9/93,1.55,A
USGS,10337000,3/10/93,1.54,A
USGS,10337000,3/11/93,1.54,A
USGS,10337000,3/12/93,1.56,A
USGS,10337000,3/13/93,1.56,A
USGS,10337000,3/14/93,1.57,A
USGS,10337000,3/15/93,1.56,A
USGS,10337000,3/16/93,1.59,A
USGS,10337000,3/17/93,1.66,A
USGS,10337000,3/18/93,1.67,A
USGS,10337000,3/19/93,1.67,A
USGS,10337000,3/20/93,1.69,A
USGS,10337000,3/21/93,1.7,A
USGS,10337000,3/22/93,1.71,A
USGS,10337000,3/23/93,1.74,A
USGS,10337000,3/24/93,1.76,A
USGS,10337000,3/25/93,1.81,A
USGS,10337000,3/26/93,1.86,A
USGS,10337000,3/27/93,1.87,A
USGS,10337000,3/28/93,1.91,A
USGS,10337000,3/29/93,1.92,A
USGS,10337000,3/30/93,1.93,A
USGS,10337000,3/31/93,1.94,A
USGS,10337000,4/1/93,1.99,A
USGS,10337000,4/2/93,2,A
USGS,10337000,4/3/93,2,A
USGS,10337000,4/4/93,2.02,A
USGS,10337000,4/5/93,2.03,A
USGS,10337000,4/6/93,2.04,A
USGS,10337000,4/7/93,2.05,A
USGS,10337000,4/8/93,2.03,A
USGS,10337000,4/9/93,2.04,A
USGS,10337000,4/10/93,2.05,A
USGS,10337000,4/11/93,2.05,A
USGS,10337000,4/12/93,2.05,A
USGS,10337000,4/13/93,2.07,A
USGS,10337000,4/14/93,2.1,A
USGS,10337000,4/15/93,2.1,A
USGS,10337000,4/16/93,2.1,A
USGS,10337000,4/17/93,2.11,A
USGS,10337000,4/18/93,2.12,A
USGS,10337000,4/19/93,2.15,A
USGS,10337000,4/20/93,2.15,A
USGS,10337000,4/21/93,2.14,A
USGS,10337000,4/22/93,2.17,A
USGS,10337000,4/23/93,2.2,A
USGS,10337000,4/24/93,2.21,A
USGS,10337000,4/25/93,2.21,A
USGS,10337000,4/26/93,2.22,A
USGS,10337000,4/27/93,2.23,A
USGS,10337000,4/28/93,2.26,A
USGS,10337000,4/29/93,2.28,A
USGS,10337000,4/30/93,2.31,A
USGS,10337000,5/1/93,2.32,A
USGS,10337000,5/2/93,2.34,A
USGS,10337000,5/3/93,2.34,A
USGS,10337000,5/4/93,2.37,A
USGS,10337000,5/5/93,2.39,A
USGS,10337000,5/6/93,2.4,A
USGS,10337000,5/7/93,2.42,A
USGS,10337000,5/8/93,2.45,A
USGS,10337000,5/9/93,2.47,A
USGS,10337000,5/10/93,2.49,A
USGS,10337000,5/11/93,2.51,A
USGS,10337000,5/12/93,2.56,A
USGS,10337000,5/13/93,2.58,A
USGS,10337000,5/14/93,2.61,A
USGS,10337000,5/15/93,2.64,A
USGS,10337000,5/16/93,2.66,A
USGS,10337000,5/17/93,2.69,A
USGS,10337000,5/18/93,2.71,A
USGS,10337000,5/19/93,2.75,A
USGS,10337000,5/20/93,2.78,A
USGS,10337000,5/21/93,2.83,A
USGS,10337000,5/22/93,2.87,A
USGS,10337000,5/23/93,2.9,A
USGS,10337000,5/24/93,2.92,A
USGS,10337000,5/25/93,2.97,A
USGS,10337000,5/26/93,3,A
USGS,10337000,5/27/93,3.01,A
USGS,10337000,5/28/93,3.02,A
USGS,10337000,5/29/93,3.05,A
USGS,10337000,5/30/93,3.07,A
USGS,10337000,5/31/93,3.15,A
USGS,10337000,6/1/93,3.18,A
